"V1","V2","V3","V4","V5","V6","V7","V8"
0.36456900149754,-0.00322820680680595,4190.27464381921,0,-2.53694744176575e-05,2.90818785196655e-07,-8.3464841972859e-10,9.43599338253216e-13
0.364567686643343,-0.00322821053070385,4190.27504811595,0,-2.53694293299862e-05,2.908188383578e-07,-8.34648396179519e-10,9.43599453209715e-13
0.364569307551704,-0.00322821946106843,4190.26879381765,0,-2.53694631041393e-05,2.90818868797e-07,-8.34648378529655e-10,9.43599544897972e-13
0.364568005625564,-0.00322822320765658,4190.26916910968,0,-2.53694183629082e-05,2.90818921857463e-07,-8.34648355006904e-10,9.43599659750334e-13
0.364569613708795,-0.00322823211504902,4190.26294419139,0,-2.5369451791844e-05,2.90818952395268e-07,-8.34648337331619e-10,9.43599751538541e-13
0.364568324595906,-0.00322823588412716,4190.26329072788,0,-2.53694073940204e-05,2.9081900535592e-07,-8.34648313834963e-10,9.43599866287651e-13
0.364569919965842,-0.0032282447687489,4190.25709492538,0,-2.53694404807916e-05,2.90819035991448e-07,-8.34648296134487e-10,9.43599958174899e-13
0.364568643552455,-0.00322824856011848,4190.25741295363,0,-2.53693964233692e-05,2.90819088853155e-07,-8.34648272663702e-10,9.43600072821636e-13
0.364570226319989,-0.00322825742216915,4190.25124600529,0,-2.53694291710006e-05,2.90819119585532e-07,-8.34648254938263e-10,9.43600164807023e-13
0.364568962493404,-0.00322826123563334,4190.25153577071,0,-2.5369385450999e-05,2.9081917234915e-07,-8.34648231493126e-10,9.43600279352258e-13
0.364570532768491,-0.00322827007531077,4190.24539741751,0,-2.53694178624884e-05,2.90819203177511e-07,-8.34648213742949e-10,9.43600371434891e-13
0.364569281417045,-0.00322827391067444,4190.24565916358,0,-2.53693744769529e-05,2.90819255843891e-07,-8.34648190323242e-10,9.43600485879488e-13
0.364570839308713,-0.00322828272817467,4190.23954914905,0,-2.5369406555271e-05,2.90819286767379e-07,-8.3464817254855e-10,9.43600578058484e-13
0.364569600321765,-0.0032282865852444,4190.23978311739,0,-2.53693635012725e-05,2.90819339337363e-07,-8.34648149154054e-10,9.436006924033e-13
0.364571145938117,-0.00322829538076172,4190.23370118757,0,-2.53693952493632e-05,2.90819370355128e-07,-8.34648131355068e-10,9.43600784677781e-13
0.364569919206042,-0.00322829925934573,4190.23390761791,0,-2.53693525239979e-05,2.90819422829551e-07,-8.34648107985567e-10,9.43600898923666e-13
0.364571452654266,-0.00322830803307269,4190.22785352132,0,-2.53693839447789e-05,2.9081945394075e-07,-8.34648090162506e-10,9.43600991292766e-13
0.364570238068443,-0.00322831193298089,4190.22803265152,0,-2.53693415451679e-05,2.9081950632044e-07,-8.34648066817785e-10,9.43601105440562e-13
0.364571759454814,-0.0032283206851083,4190.22200613915,0,-2.53693726415304e-05,2.90819537524241e-07,-8.34648048970868e-10,9.43601197903419e-13
0.364570556907613,-0.00322832460615223,4190.22215820519,0,-2.536933056482e-05,2.90819589810019e-07,-8.34648025650715e-10,9.43601311953963e-13
0.364572066337504,-0.0032283333368692,4190.21615903041,0,-2.53693613396294e-05,2.90819621105593e-07,-8.34648007780156e-10,9.43601404509726e-13
0.364570875722279,-0.00322833727886205,4190.21628426641,0,-2.53693195829906e-05,2.90819673298274e-07,-8.3464798448436e-10,9.43601518463845e-13
0.364572373300165,-0.00322834598835599,4190.21031218502,0,-2.53693500390864e-05,2.90819704684802e-07,-8.34647966590372e-10,9.4360161111167e-13
0.364571194511243,-0.00322834995111256,4190.21041082322,0,-2.53693085997147e-05,2.90819756785192e-07,-8.34647943318724e-10,9.43601724970187e-13
0.364572680340707,-0.00322835863956919,4190.20446559335,0,-2.53693387399111e-05,2.90819788261862e-07,-8.34647925401519e-10,9.43601817709238e-13
0.364571513273378,-0.0032283626229059,4190.20453786416,0,-2.53692976150263e-05,2.90819840270761e-07,-8.34647902153811e-10,9.43601931472967e-13
0.364572987457119,-0.0032283712905093,4190.19861924627,0,-2.53693274421122e-05,2.90819871836769e-07,-8.34647884213598e-10,9.43602024302414e-13
0.364571832007622,-0.00322837529424415,4190.19866537826,0,-2.53692866289582e-05,2.90819923754971e-07,-8.34647860989626e-10,9.43602137972163e-13
0.364573294647462,-0.00322838394117674,4190.1927731351,0,-2.53693161456976e-05,2.90819955409518e-07,-8.34647843026613e-10,9.43602230891187e-13
0.364572150712983,-0.00322838796512933,4190.19279335499,0,-2.53692756415424e-05,2.90820007237809e-07,-8.34647819826172e-10,9.43602344467757e-13
0.36457360190987,-0.00322839659157189,4190.18692725159,0,-2.53693048506743e-05,2.90820038980106e-07,-8.34647801840564e-10,9.43602437475543e-13
0.364572469388525,-0.00322840063556339,4190.18692178428,0,-2.53692646528095e-05,2.90820090719264e-07,-8.34647778663454e-10,9.43602550959729e-13
0.364573909242545,-0.0032284092416951,4190.1810815879,0,-2.53692935570488e-05,2.90820122548528e-07,-8.34647760655454e-10,9.43602644055472e-13
0.364572788033376,-0.00322841330554822,4190.18105065646,0,-2.53692536627895e-05,2.90820174199327e-07,-8.34647737501473e-10,9.43602757448061e-13
0.364574216643753,-0.00322842189154665,4190.17523613658,0,-2.53692822648265e-05,2.90820206114782e-07,-8.34647719471285e-10,9.43602850630961e-13
0.364573106646717,-0.00322842597508566,4190.17517996228,0,-2.53692426715113e-05,2.90820257677987e-07,-8.34647696340235e-10,9.43602963932735e-13
0.364574524111824,-0.0032284345411268,4190.16939089055,0,-2.53692709740124e-05,2.90820289678863e-07,-8.34647678288058e-10,9.43603057202002e-13
0.364573425227782,-0.00322843864417749,4190.16930969285,0,-2.53692316790031e-05,2.90820341155234e-07,-8.34647655179742e-10,9.43603170413734e-13
0.364574831645149,-0.00322844719043575,4190.16354584311,0,-2.53692596846107e-05,2.90820373240769e-07,-8.34647637105774e-10,9.43603263768584e-13
0.364573743775858,-0.00322845131282543,4190.16343983967,0,-2.5369220685292e-05,2.9082042463106e-07,-8.34647614019997e-10,9.43603376891042e-13
0.364575139242172,-0.00322845983947369,4190.15770098786,0,-2.53692483966251e-05,2.90820456800499e-07,-8.34647595924435e-10,9.43603470330697e-13
0.364574062290277,-0.00322846398103119,4190.15757039458,0,-2.53692096904044e-05,2.90820508105454e-07,-8.34647572861004e-10,9.43603583364642e-13
0.364575446901394,-0.00322847248824075,4190.15185631877,0,-2.53692371100586e-05,2.90820540358048e-07,-8.34647554744042e-10,9.43603676888334e-13
0.36457438077042,-0.00322847664879637,4190.15170134975,0,-2.53691986943661e-05,2.90820591578408e-07,-8.34647531702765e-10,9.43603789834521e-13
0.36457575462137,-0.00322848513673703,4190.14601183009,0,-2.53692258249137e-05,2.90820623913415e-07,-8.34647513564596e-10,9.43603883441486e-13
0.36457469921571,-0.00322848931612258,4190.14583269768,0,-2.53691876972018e-05,2.90820675049913e-07,-8.34647490545283e-10,9.43603996300664e-13
0.364576062400702,-0.00322849778496261,4190.14016751637,0,-2.53692145411924e-05,2.90820707466598e-07,-8.34647472386099e-10,9.43604089990146e-13
0.364575017625612,-0.00322850198301135,4190.13996443116,0,-2.53691766989358e-05,2.90820758519961e-07,-8.34647449388561e-10,9.43604202763056e-13
0.364576370238042,-0.00322851043291754,4190.13432337245,0,-2.5369203258896e-05,2.90820791017596e-07,-8.34647431208552e-10,9.43604296534307e-13
0.36457533599963,-0.00322851464946418,4190.13409654329,0,-2.53691656995916e-05,2.90820841988545e-07,-8.34647408232602e-10,9.43604409221684e-13
0.364576678132088,-0.00322852308060183,4190.12847939343,0,-2.53691919780256e-05,2.90820874566407e-07,-8.34647390031954e-10,9.43604503073961e-13
0.364575654337306,-0.00322852731548254,4190.12822902743,0,-2.5369154699192e-05,2.90820925455656e-07,-8.34647367077408e-10,9.43604615676535e-13
0.36457698608158,-0.00322853572801546,4190.12263557467,0,-2.53691806985818e-05,2.90820958113029e-07,-8.34647348856308e-10,9.43604709609103e-13
0.364575972638219,-0.00322853998106784,4190.12236187722,0,-2.53691436977592e-05,2.90821008921286e-07,-8.34647325922982e-10,9.43604822127597e-13
0.364577294085304,-0.0032285483751584,4190.11679191177,0,-2.53691694205645e-05,2.90821041657461e-07,-8.34647307681614e-10,9.43604916139727e-13
0.364576290901981,-0.00322855264622146,4190.11649508655,0,-2.53691326953148e-05,2.90821092385429e-07,-8.34647284769325e-10,9.43605028574857e-13
0.364577602142081,-0.0032285610220306,4190.11094840058,0,-2.53691581439736e-05,2.90821125199703e-07,-8.34647266507873e-10,9.43605122665827e-13
0.364576609128235,-0.00322856531094476,4190.11062864955,0,-2.53691216918797e-05,2.90821175848077e-07,-8.34647243616441e-10,9.43605235018304e-13
0.364577910250775,-0.00322857366863195,4190.10510503713,0,-2.53691468688082e-05,2.90821208739754e-07,-8.34647225335086e-10,9.43605329187398e-13
0.364576927316656,-0.00322857797523904,4190.1047625606,0,-2.53691106874746e-05,2.90821259309224e-07,-8.34647202464332e-10,9.43605441457927e-13
0.364578218410287,-0.00322858631496237,4190.09926181772,0,-2.53691355950675e-05,2.90821292277612e-07,-8.34647184163252e-10,9.43605535704437e-13
0.36457724546695,-0.00322859063910558,4190.09889681427,0,-2.53690996821191e-05,2.90821342768862e-07,-8.34647161312999e-10,9.43605647893715e-13
0.36457852661955,-0.00322859896102172,4190.0934187388,0,-2.536912432275e-05,2.90821375813278e-07,-8.34647142992373e-10,9.43605742216937e-13
0.364577563578847,-0.00322860330254563,4190.09303140537,0,-2.53690886758329e-05,2.90821426226986e-07,-8.34647120162445e-10,9.43605854325657e-13
0.364578834877533,-0.00322861160680985,4190.08757579704,0,-2.5369113051854e-05,2.90821459346751e-07,-8.34647101822449e-10,9.43605948724895e-13
0.364577881652107,-0.0032286159655604,4190.0871663289,0,-2.53690776686347e-05,2.90821509683588e-07,-8.34647079012672e-10,9.43606060753744e-13
0.36457914318324,-0.00322862425232661,4190.08173298928,0,-2.53691017823775e-05,2.90821542878031e-07,-8.34647060653481e-10,9.43606155228308e-13
0.364578199686512,-0.00322862862815109,4190.08130158007,0,-2.53690666605429e-05,2.90821593138664e-07,-8.34647037863682e-10,9.43606267177966e-13
0.364579451535702,-0.00322863689757181,4190.07589031256,0,-2.53690905143181e-05,2.90821626407117e-07,-8.34647019485468e-10,9.43606361727171e-13
0.364578517681872,-0.00322864129031884,4190.07543715426,0,-2.53690556515756e-05,2.90821676592206e-07,-8.34646996715477e-10,9.43606473598313e-13
0.364579759933983,-0.00322864954254526,4190.07004776405,0,-2.53690792476735e-05,2.9082170993401e-07,-8.34646978318412e-10,9.43606568221482e-13
0.364578835638014,-0.00322865395206479,4190.06957304703,0,-2.53690446417502e-05,2.90821760044209e-07,-8.34646955568058e-10,9.43606680014777e-13
0.364580068377173,-0.00322866218724675,4190.0642053411,0,-2.53690679824406e-05,2.9082179345871e-07,-8.34646937152313e-10,9.43606774711238e-13
0.364579153554791,-0.00322866661339004,4190.06370925411,0,-2.53690336310838e-05,2.90821843494668e-07,-8.34646914421427e-10,9.43606886427348e-13
0.364580376864393,-0.00322867483167604,4190.0583630412,0,-2.53690567186165e-05,2.90821876981217e-07,-8.3464689598717e-10,9.43606981196436e-13
0.364579471432076,-0.00322867927429567,4190.0578457714,0,-2.53690226195931e-05,2.90821926943577e-07,-8.34646873275587e-10,9.43607092836019e-13
0.364580685394788,-0.00322868747583291,4190.05252086201,0,-2.53690454561979e-05,2.90821960501531e-07,-8.34646854822985e-10,9.43607187677074e-13
0.364579789269757,-0.00322869193478273,4190.05198259495,0,-2.53690116072944e-05,2.90822010390931e-07,-8.34646832130538e-10,9.43607299240781e-13
0.364580993967529,-0.0032287001197171,4190.04667880129,0,-2.53690341951812e-05,2.90822044019652e-07,-8.34646813659756e-10,9.43607394153149e-13
0.364580107067746,-0.00322870459485226,4190.04611972095,0,-2.53690005942036e-05,2.90822093836724e-07,-8.34646790986282e-10,9.43607505641626e-13
0.36458130258181,-0.00322871276332834,4190.04083685696,0,-2.53690229355629e-05,2.90822127535582e-07,-8.34646772497486e-10,9.43607600624659e-13
0.364580424825969,-0.00322871725450525,4190.04025714575,0,-2.53689895803362e-05,2.90822177280952e-07,-8.34646749842822e-10,9.43607712038547e-13
0.36458161123685,-0.00322872540666637,4190.03499502705,0,-2.53690116773389e-05,2.9082221104932e-07,-8.34646731336172e-10,9.43607807091603e-13
0.364580742544369,-0.0032287299137427,4190.03439486582,0,-2.53689785657074e-05,2.90822260723609e-07,-8.34646708700157e-10,9.43607918431537e-13
0.364581919931891,-0.00322873804973089,4190.02915330971,0,-2.53690004205053e-05,2.90822294560867e-07,-8.34646690175816e-10,9.43608013553979e-13
0.364581060222906,-0.00322874257256557,4190.02853287778,0,-2.53689675503321e-05,2.90822344164691e-07,-8.34646667558291e-10,9.43608124820587e-13
0.364582228666194,-0.00322875069252162,4190.02331170321,0,-2.53689891650578e-05,2.90822378070225e-07,-8.34646649016418e-10,9.43608220011785e-13
0.364581377861552,-0.0032287552309748,4190.02267117834,0,-2.53689565342247e-05,2.90822427604193e-07,-8.34646626417224e-10,9.43608331205692e-13
0.364582537439043,-0.00322876333503825,4190.01747020592,0,-2.5368977910992e-05,2.90822461577393e-07,-8.34646607857978e-10,9.43608426465021e-13
0.364581695460295,-0.00322876788897131,4190.01680976437,0,-2.53689455173995e-05,2.9082251104211e-07,-8.34646585276957e-10,9.43608537586844e-13
0.36458284624974,-0.00322877597728047,4190.01162881631,0,-2.53689666583034e-05,2.90822545082373e-07,-8.34646566700495e-10,9.43608632913684e-13
0.364582013019137,-0.00322878054655602,4190.01094863283,0,-2.53689344998704e-05,2.90822594478439e-07,-8.34646544137493e-10,9.43608743964037e-13
0.364583155097607,-0.00322878861924795,4190.00578753295,0,-2.53689554069874e-05,2.90822628585166e-07,-8.3464652554397e-10,9.43608839357775e-13
0.36458233053809,-0.00322879320372981,4190.00508778078,0,-2.5368923481651e-05,2.90822677913174e-07,-8.34646502998832e-10,9.43608950337266e-13
0.364583463981984,-0.00322880126094039,4189.99994635452,0,-2.53689441570392e-05,2.90822712085772e-07,-8.34646484388402e-10,9.43609045797293e-13
0.364582648017181,-0.00322880586049354,4189.99922720542,0,-2.53689124627545e-05,2.90822761346312e-07,-8.34646461860976e-10,9.43609156706522e-13
0.364583772902228,-0.00322881390235743,4189.99410527977,0,-2.53689329084539e-05,2.90822795584192e-07,-8.34646443233791e-10,9.43609252232235e-13
0.364582965456445,-0.00322881851684808,4189.993366904,0,-2.53689014431941e-05,2.90822844777849e-07,-8.34646420723926e-10,9.43609363071802e-13
0.364584081857714,-0.00322882654349874,4189.98826430753,0,-2.53689216612264e-05,2.90822879080429e-07,-8.34646402080138e-10,9.43609458662603e-13
0.36458328285593,-0.00322883117279425,4189.98750687391,0,-2.53688904229826e-05,2.90822928207779e-07,-8.34646379587683e-10,9.43609569433099e-13
0.364584390847832,-0.00322883918436397,4189.98242343672,0,-2.53689104153517e-05,2.90822962574482e-07,-8.34646360927443e-10,9.43609665088396e-13
0.364583600215694,-0.00322884382833287,4189.98164711261,0,-2.53688794021324e-05,2.908230116361e-07,-8.34646338452249e-10,9.43609775790407e-13
0.364584699871989,-0.00322885182495278,4189.97658266634,0,-2.53688991708245e-05,2.90823046066352e-07,-8.34646319775704e-10,9.43609871509614e-13
0.364583917535801,-0.00322885648346475,4189.97578761766,0,-2.53688683806558e-05,2.90823095062808e-07,-8.34646297317624e-10,9.43609982143722e-13
0.364585008929606,-0.00322886446526481,4189.97074199545,0,-2.53688879276397e-05,2.90823129556043e-07,-8.34646278624922e-10,9.43610077926256e-13
0.364584234816329,-0.00322886913819068,4189.96992838668,0,-2.5368857358565e-05,2.90823178487898e-07,-8.34646256183809e-10,9.43610188493037e-13
0.364585318020118,-0.0032288771052997,4189.96490142318,0,-2.53688766857917e-05,2.90823213043553e-07,-8.34646237475097e-10,9.43610284338322e-13
0.364584552057362,-0.00322888179251144,4189.96406941739,0,-2.53688463358717e-05,2.90823261911368e-07,-8.34646215050806e-10,9.43610394838349e-13
0.364585627142975,-0.00322888974505708,4189.95906094875,0,-2.53688654452752e-05,2.90823296528885e-07,-8.34646196326229e-10,9.43610490745813e-13
0.364584869258989,-0.00322889444642778,4189.95821070759,0,-2.53688353125875e-05,2.90823345333212e-07,-8.34646173918617e-10,9.43610601179651e-13
0.364585936297639,-0.00322890238453659,4189.95322057141,0,-2.53688542060847e-05,2.9082338001204e-07,-8.34646155178317e-10,9.43610697148728e-13
0.364585186421312,-0.00322890709994045,4189.95235225514,0,-2.53688242887238e-05,2.90823428753429e-07,-8.34646132787241e-10,9.43610807516939e-13
0.364586245483586,-0.00322891502373786,4189.94738029049,0,-2.53688429682145e-05,2.9082346349302e-07,-8.3464611403136e-10,9.43610903547068e-13
0.364585503544437,-0.00322891975305018,4189.94649405798,0,-2.53688132642917e-05,2.90823512172014e-07,-8.34646091656679e-10,9.43611013850209e-13
0.364586554700304,-0.00322892766266051,4189.94154010537,0,-2.53688317316592e-05,2.90823546971825e-07,-8.3464607288536e-10,9.43611109940833e-13
0.364585820628475,-0.00322893240575771,4189.94063611411,0,-2.53688022393023e-05,2.90823595588965e-07,-8.34646050526934e-10,9.43611220179456e-13
0.364586863947293,-0.00322894030130417,4189.93570001547,0,-2.53688204964129e-05,2.90823630448458e-07,-8.34646031740315e-10,9.43611316330024e-13
0.364586137673547,-0.00322894505806373,4189.9347784216,0,-2.53687912137664e-05,2.90823679004277e-07,-8.34646009398005e-10,9.43611426504676e-13
0.364587173224063,-0.00322895293966845,4189.92986002029,0,-2.536880926247e-05,2.90823713922919e-07,-8.34645990596226e-10,9.4361152271464e-13
0.364586454679777,-0.00322895770996895,4189.92892097858,0,-2.53687801876944e-05,2.90823762417947e-07,-8.34645968269895e-10,9.43611632825863e-13
0.364587482530138,-0.00322896557775298,4189.92402011935,0,-2.53687980298248e-05,2.9082379739521e-07,-8.34645949453091e-10,9.43611729094683e-13
0.364586771647295,-0.00322897036147405,4189.92306378324,0,-2.53687691610968e-05,2.90823845829973e-07,-8.34645927142602e-10,9.43611839143015e-13
0.36458779186505,-0.00322897821555738,4189.91818031224,0,-2.53687867984714e-05,2.90823880865333e-07,-8.34645908310911e-10,9.43611935470154e-13
0.364587088576238,-0.00322898301257971,4189.91720683383,0,-2.53687581339839e-05,2.90823929240351e-07,-8.3464588601613e-10,9.43612045456126e-13
0.364588101228341,-0.00322899085308125,4189.91234059858,0,-2.53687755684039e-05,2.90823964333288e-07,-8.34645867169686e-10,9.43612141841052e-13
0.364587405466744,-0.00322899566328658,4189.91135012865,0,-2.53687471063657e-05,2.90824012649078e-07,-8.34645844890478e-10,9.43612251765194e-13
0.364588410619566,-0.00322900349032421,4189.90650097802,0,-2.53687643396167e-05,2.90824047799079e-07,-8.34645826029415e-10,9.43612348207379e-13
0.364587722318959,-0.00322900831359533,4189.90549366605,0,-2.53687360782521e-05,2.90824096056151e-07,-8.34645803765647e-10,9.43612458070214e-13
0.364588720038286,-0.00322901612728587,4189.90066145028,0,-2.53687531121037e-05,2.90824131262705e-07,-8.34645784890097e-10,9.43612554569135e-13
0.364588039133033,-0.0032290209635066,4189.89963744444,0,-2.53687250496528e-05,2.90824179461567e-07,-8.34645762641639e-10,9.43612664371182e-13
0.364589029484074,-0.00322902876396586,4189.89482201509,0,-2.5368741885859e-05,2.90824214724169e-07,-8.34645743751733e-10,9.43612760926322e-13
0.364588355909116,-0.00322903361302102,4189.89378146228,0,-2.53687140205774e-05,2.90824262865324e-07,-8.34645721518453e-10,9.43612870668095e-13
0.36458933895651,-0.00322904140036377,4189.88898267223,0,-2.53687306608768e-05,2.90824298183472e-07,-8.34645702614322e-10,9.4361296727894e-13
0.364588672647366,-0.00322904626213922,4189.88792571804,0,-2.53687029910353e-05,2.90824346267418e-07,-8.34645680396091e-10,9.43613076960949e-13
0.364589648455183,-0.00322905403647922,4189.88314342152,0,-2.53687194371512e-05,2.90824381640616e-07,-8.34645661477864e-10,9.43613173626991e-13
0.364588989347943,-0.00322905891086181,4189.88207021029,0,-2.53686919610358e-05,2.90824429667846e-07,-8.34645639274554e-10,9.43613283249741e-13
0.36458995797969,-0.00322906667231182,4189.87730426278,0,-2.53687082146761e-05,2.90824465095603e-07,-8.34645620342359e-10,9.43613379970474e-13
0.364589306011009,-0.00322907155918939,4189.8762149376,0,-2.5368680930588e-05,2.90824513066607e-07,-8.34645598153842e-10,9.43613489534466e-13
0.364590267529637,-0.00322907930786118,4189.8714651959,0,-2.53686969934457e-05,2.90824548548434e-07,-8.34645579207805e-10,9.43613586309392e-13
0.36458962263673,-0.00322908420712256,4189.8703598986,0,-2.53686698997009e-05,2.90824596463696e-07,-8.34645557033957e-10,9.43613695815123e-13
0.364590577104637,-0.00322909194312691,4189.86562622077,0,-2.53686857734539e-05,2.9082463199911e-07,-8.34645538074203e-10,9.43613792643745e-13
0.364589939225274,-0.00322909685466192,4189.86450509196,0,-2.53686588683834e-05,2.90824679859113e-07,-8.34645515914898e-10,9.43613902091707e-13
0.36459088670431,-0.00322910457810862,4189.85978733733,0,-2.53686745546949e-05,2.90824715447633e-07,-8.34645496941552e-10,9.43613998973534e-13
0.364590255776812,-0.00322910950180803,4189.85865051638,0,-2.53686478366442e-05,2.90824763252853e-07,-8.34645474796667e-10,9.43614108364216e-13
0.364591196328284,-0.00322911721280592,4189.85394854552,0,-2.53686633371626e-05,2.90824798894006e-07,-8.34645455809853e-10,9.43614205298762e-13
0.364590572291518,-0.00322912214856148,4189.85279617059,0,-2.53686368044919e-05,2.90824846644914e-07,-8.34645433679264e-10,9.43614314632646e-13
0.364591505976195,-0.00322912984721843,4189.84810984532,0,-2.53686521208512e-05,2.90824882338228e-07,-8.34645414679104e-10,9.43614411619428e-13
0.364590888769566,-0.00322913479492282,4189.84694205336,0,-2.53686257719349e-05,2.90824930035294e-07,-8.3464539256269e-10,9.43614520896994e-13
0.364591815647683,-0.00322914248134575,4189.84227123674,0,-2.53686409057546e-05,2.90824965780303e-07,-8.34645373549305e-10,9.43614617935534e-13
0.364591205211133,-0.00322914744089262,4189.84108816352,0,-2.53686147389817e-05,2.90825013423991e-07,-8.34645351446946e-10,9.43614727157258e-13
0.364592125342396,-0.0032291551151875,4189.83643271979,0,-2.5368629691867e-05,2.90825049220232e-07,-8.34645332420455e-10,9.43614824247082e-13
0.364591521616399,-0.00322916008647142,4189.83523449988,0,-2.53686037056404e-05,2.90825096811001e-07,-8.34645310332032e-10,9.43614933413434e-13
0.364592435059988,-0.00322916774874329,4189.83059429453,0,-2.53686184791824e-05,2.90825132658017e-07,-8.34645291292556e-10,9.43615030554072e-13
0.364591837985542,-0.00322917273165975,4189.82938106132,0,-2.53685926719191e-05,2.90825180196323e-07,-8.34645269217949e-10,9.43615139665519e-13
0.36459274480012,-0.00322918038201274,4189.82475596101,0,-2.53686072676949e-05,2.90825216093658e-07,-8.34645250165605e-10,9.43615236856506e-13
0.364592154318745,-0.00322918537645816,4189.82352784674,0,-2.53685816378259e-05,2.90825263579954e-07,-8.34645228104698e-10,9.43615345913511e-13
0.364593054562458,-0.00322919301499545,4189.81891771932,0,-2.53685960573985e-05,2.90825299527158e-07,-8.34645209039603e-10,9.43615443154386e-13
0.36459247061619,-0.00322919802086717,4189.81767485507,0,-2.53685706033686e-05,2.90825346961892e-07,-8.3464518699228e-10,9.43615552157408e-13
0.364593364346674,-0.00322920564769106,4189.81307956955,0,-2.53685848482875e-05,2.90825382958519e-07,-8.3464516791455e-10,9.43615649447712e-13
0.364592786878062,-0.00322921066488731,4189.81182208526,0,-2.53685595685551e-05,2.90825430342135e-07,-8.34645145880694e-10,9.43615758397205e-13
0.364593674152446,-0.00322921828009918,4189.80724151182,0,-2.53685736403559e-05,2.90825466387741e-07,-8.34645126790444e-10,9.43615855736486e-13
0.364593103104545,-0.00322922330851908,4189.80596953628,0,-2.5368548533393e-05,2.9082551372068e-07,-8.34645104769942e-10,9.43615964632902e-13
0.364593983979456,-0.00322923091221942,4189.80140354626,0,-2.53685624335978e-05,2.90825549814827e-07,-8.34645085667285e-10,9.4361606202071e-13
0.364593419295826,-0.00322923595176299,4189.80011720714,0,-2.53685374978899e-05,2.90825597097525e-07,-8.34645063660023e-10,9.43616170864494e-13
0.364594293827393,-0.00322924354405141,4189.79556567302,0,-2.53685512280074e-05,2.90825633239779e-07,-8.34645044545074e-10,9.43616268300384e-13
0.36459373545209,-0.00322924859461955,4189.79426509688,0,-2.53685264620533e-05,2.90825680472667e-07,-8.3464502255094e-10,9.4361637709198e-13
0.36459460369595,-0.00322925617559477,4189.78972789226,0,-2.53685400235789e-05,2.90825716662598e-07,-8.34645003423809e-10,9.43616474575511e-13
0.364594051573525,-0.00322926123708924,4189.78841320454,0,-2.53685154258905e-05,2.90825763846106e-07,-8.34644981442692e-10,9.43616583315358e-13
0.364594913584824,-0.00322926880684912,4189.78389020414,0,-2.53685288203065e-05,2.90825800083285e-07,-8.34644962303491e-10,9.43616680846091e-13
0.364594367660318,-0.00322927387917256,4189.78256152919,0,-2.53685043894089e-05,2.90825847217838e-07,-8.3464494033528e-10,9.43616789534624e-13
0.364595223493719,-0.00322928143781409,4189.77805260886,0,-2.53685176181845e-05,2.90825883501842e-07,-8.34644921184118e-10,9.43616887112127e-13
0.364594683712658,-0.00322928652086999,4189.77671006994,0,-2.53684933526157e-05,2.90825930587862e-07,-8.34644899228705e-10,9.43616995749777e-13
0.364595533422344,-0.00322929406848931,4189.7722151066,0,-2.5368506417207e-05,2.90825966918272e-07,-8.34644880065691e-10,9.43617093373619e-13
0.364594999730732,-0.003229299162182,4189.77085882591,0,-2.5368482315518e-05,2.90826013956175e-07,-8.34644858122966e-10,9.43617201960813e-13
0.364595843370408,-0.00322930669887441,4189.76637769758,0,-2.53684952173683e-05,2.90826050332575e-07,-8.34644838948209e-10,9.43617299630569e-13
0.36459531571473,-0.00322931180310907,4189.76500779622,0,-2.53684712781227e-05,2.90826097322775e-07,-8.34644817018065e-10,9.43617408167732e-13
0.364596153337628,-0.00322931932896902,4189.76054038201,0,-2.53684840186628e-05,2.90826133744753e-07,-8.34644797831671e-10,9.43617505882979e-13
0.364595631664839,-0.00322932444365165,4189.75915698004,0,-2.53684602404369e-05,2.90826180687661e-07,-8.34644775914002e-10,9.4361761437053e-13
0.364596463323727,-0.00322933195877277,4189.75470316012,0,-2.53684728210847e-05,2.90826217154808e-07,-8.34644756716078e-10,9.43617712130849e-13
0.364595947581248,-0.00322933708381022,4189.75330637653,0,-2.53684492024674e-05,2.9082626405083e-07,-8.34644734810778e-10,9.43617820569205e-13
0.364596773328428,-0.00322934458828529,4189.74886603215,0,-2.53684616246284e-05,2.90826300562741e-07,-8.34644715601428e-10,9.43617918374183e-13
0.364596263464147,-0.00322934972358523,4189.7474559849,0,-2.53684381642208e-05,2.90826347412281e-07,-8.34644693708393e-10,9.43618026763756e-13
0.364597083351459,-0.00322935721750623,4189.74302899833,0,-2.53684504292884e-05,2.90826383968555e-07,-8.34644674487722e-10,9.4361812461298e-13
0.364596579313723,-0.00322936236297712,4189.74160580435,0,-2.53684271257041e-05,2.90826430772011e-07,-8.34644652606848e-10,9.43618232954179e-13
0.364597393392555,-0.00322936984643522,4189.73719205892,0,-2.53684392350589e-05,2.9082646737225e-07,-8.34644633374959e-10,9.43618330847242e-13
0.364596895130165,-0.00322937500198634,4189.73575583412,0,-2.53684160869236e-05,2.90826514130019e-07,-8.34644611506143e-10,9.43618439140474e-13
0.364597703451451,-0.0032293824750719,4189.73135521418,0,-2.53684280419345e-05,2.90826550773828e-07,-8.34644592263138e-10,9.43618537076972e-13
0.364597210913661,-0.00322938764061333,4189.72990607343,0,-2.5368405047886e-05,2.90826597486303e-07,-8.34644570406278e-10,9.43618645322637e-13
